/oik/oik-installation/,,0.051239013671875,200,27041,558,14,10,1,5,70,,,,WP-Super-Cache,0.613,,0.051239013671875,2016-01-10T23:31:04+00:00
/request-an-api-key/,,0.74372911453247,200,20092,434,14,9,1,0,41,,,,WP-Super-Cache,0.464,,0.475734,2016-01-10T23:31:04+00:00
/2013/12/escaped-shortcodes-unexpectedly-expanded-get_the_excerpt/,,2.5359470844269,200,33265,709,15,10,1,0,57,,,,WP-Super-Cache,2.479,,2.497766,2016-01-10T23:31:07+00:00
/oik_api/bw_skv/,,0.99559307098389,200,25654,667,14,10,1,0,60,,,,WP-Super-Cache,0.943,,0.957683,2016-01-10T23:31:08+00:00
/shortcode_example/bw_table-showing-non-oik-plugins/,,0.71615290641785,200,28972,707,14,10,1,0,60,,,,WP-Super-Cache,0.664,,0.679883,2016-01-10T23:31:09+00:00
/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/oik-nivo-slider-themes/oik-nivo-slider-theme-bar/,,0.77610087394714,200,32015,615,16,14,1,7,81,,,,WP-Super-Cache,0.722,,0.738658,2016-01-10T23:31:09+00:00
/oik_api/bw_ret/,,1.1213538646698,200,25508,611,15,10,1,0,59,,,,WP-Super-Cache,1.070,,1.085345,2016-01-10T23:31:10+00:00
/apis/plugins/shortcodes-and-apis/,,1.0934321880341,200,79374,1800,14,9,1,0,341,,,,WP-Super-Cache,1.029,,1.047389,2016-01-10T23:31:12+00:00
/author/vsgloik/,,0.77171897888184,200,38744,710,14,9,2,8,81,,,,WP-Super-Cache,0.715,,0.731654,2016-01-10T23:31:12+00:00
/oik,,0.26805210113525,200,64486,1605,16,11,1,22,194,,,,WP-Super-Cache,1.043,,0.26805210113525,2016-01-10T23:31:13+00:00
/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/getting-started-with-oik-nivo-slider/,,0.94905495643616,200,40894,789,14,10,1,5,118,,,,WP-Super-Cache,0.894,,0.907944,2016-01-10T23:31:14+00:00
/wordpress-plugins-from-oik-plugins/oik-base-plugin/oik-jquery-library/jquery-fancybox/jquery-fancybox-with-gallery-shortcode/,,0.80273509025574,200,36495,669,16,13,4,9,86,,,,WP-Super-Cache,0.743,,0.760162,2016-01-10T23:31:14+00:00
/wordpress-plugins-from-oik-plugins/oik-base-plugin-2/oik-installation/,,0.26443600654602,200,27041,558,14,10,1,5,70,,,,WP-Super-Cache,0.613,,0.26443600654602,2016-01-10T23:31:15+00:00
